ts_local,ts_server,slug,condition_id,inventory_yes,inventory_no,net_inventory,gross_inventory,cash,inventory_value,mark_to_market_pnl,yes_mid,no_mid,yes_fair_value,no_fair_value,yes_bid_quote,yes_ask_quote,no_bid_quote,no_ask_quote,fill_count_yes_buy,fill_count_yes_sell,fill_count_no_buy,fill_count_no_sell,total_fills,seconds_to_window_end,position_bias,crowd_activity,crowd_signal,realized_on_roll
2026-04-20T18:42:51.477666+00:00,2026-04-20T18:42:51.055790+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.174999999999997,-26.590545000000034,0.945,0.055,0.911522,0.088478,0.935,0.955,0.045,0.084661,58,39,57,40,194,128.94421005249023,0.6,550.12,0.3783578599586113,0.0
2026-04-20T18:42:52.146026+00:00,2026-04-20T18:42:52.039967+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.174999999999997,-26.590545000000034,0.945,0.055,0.912866,0.087134,0.935,0.955,0.045,0.082184,58,39,57,40,194,127.96003293991089,0.6,709.74,0.4950263476766139,0.0
2026-04-20T18:42:52.757352+00:00,2026-04-20T18:42:52.039908+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.174999999999997,-26.590545000000034,0.945,0.055,0.893479,0.106521,0.935,0.955,0.045,0.113952,58,39,57,40,194,127.9600920677185,0.6,1468.6399999999999,-0.7007514414886833,0.0
2026-04-20T18:42:53.364911+00:00,2026-04-20T18:42:53.037210+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.174999999999997,-26.590545000000034,0.945,0.055,0.907059,0.092941,0.935,0.955,0.045,0.091732,58,39,57,40,194,126.96279001235962,0.6,725.4499999999999,0.1168226213856896,0.0
2026-04-20T18:42:54.063336+00:00,2026-04-20T18:42:54.037880+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.174999999999997,-26.590545000000034,0.945,0.055,0.915914,0.084086,0.935,0.955,0.045,0.077482,58,39,57,40,194,125.96212005615234,0.6,485.095,0.6832933395680755,0.0
2026-04-20T18:42:54.665134+00:00,2026-04-20T18:42:54.032531+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.174999999999997,-26.590545000000034,0.945,0.055,0.914754,0.085246,0.935,0.955,0.045,0.079261,58,39,57,40,194,125.96746897697449,0.6,554.47,0.6148209217960863,0.0
2026-04-20T18:42:55.284768+00:00,2026-04-20T18:42:55.036047+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.325,-26.440545000000032,0.955,0.045,0.919105,0.080895,0.945,0.965,0.035,0.072569,58,39,57,40,194,124.96395301818848,0.6,819.81,0.2791012551688805,0.0
2026-04-20T18:42:55.915383+00:00,2026-04-20T18:42:55.044041+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.325,-26.440545000000032,0.955,0.045,0.913157,0.086843,0.945,0.965,0.035,0.082638,58,39,57,40,194,124.95595908164978,0.6,844.05,-0.11422149563759054,0.0
2026-04-20T18:42:56.618906+00:00,2026-04-20T18:42:56.129201+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.325,-26.440545000000032,0.955,0.045,0.912748,0.087252,0.945,0.965,0.035,0.088431,58,39,57,40,194,123.87079906463623,0.6,948.1400000000001,-0.12054696730147021,0.0
2026-04-20T18:42:57.248868+00:00,2026-04-20T18:42:57.038577+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.325,-26.440545000000032,0.955,0.045,0.904195,0.095805,0.945,0.965,0.035,0.101869,58,39,57,40,194,122.96142292022705,0.6,1493.43,-0.6140931399282857,0.0
2026-04-20T18:42:57.865993+00:00,2026-04-20T18:42:57.039988+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.325,-26.440545000000032,0.955,0.045,0.901541,0.098459,0.945,0.965,0.035,0.106877,58,39,57,40,194,122.96001195907593,0.6,1084.65,-0.8437275492013909,0.0
2026-04-20T18:42:58.476864+00:00,2026-04-20T18:42:58.034150+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.325,-26.440545000000032,0.955,0.045,0.915074,0.084926,0.945,0.965,0.035,0.083846,58,39,57,40,194,121.96585011482239,0.6,896.73,0.041162189926116324,0.0
2026-04-20T18:42:59.084957+00:00,2026-04-20T18:42:59.038137+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.474999999999998,-26.290545000000034,0.965,0.035,0.929527,0.070473,0.955,0.975,0.025,0.06218,58,39,57,40,194,120.96186304092407,0.6,475.63,0.29041637028893214,0.0
2026-04-20T18:42:59.766062+00:00,2026-04-20T18:42:59.108308+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.474999999999998,-26.290545000000034,0.965,0.035,0.931021,0.068979,0.955,0.975,0.025,0.060428,58,39,57,40,194,120.89169192314148,0.6,526.57,0.3970823618122985,0.0
2026-04-20T18:43:00.386568+00:00,2026-04-20T18:43:00.039249+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.474999999999998,-26.290545000000034,0.965,0.035,0.925871,0.074129,0.955,0.975,0.025,0.073227,58,39,57,40,194,119.96075105667114,0.6,642.8,0.07524010025037332,0.0
2026-04-20T18:43:01.006065+00:00,2026-04-20T18:43:01.044691+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.474999999999998,-26.290545000000034,0.965,0.035,0.935418,0.064582,0.955,0.975,0.025,0.057425,58,39,57,40,194,118.95530891418457,0.6,390.8,0.68574930640581,0.0
2026-04-20T18:43:01.605370+00:00,2026-04-20T18:43:01.034861+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.474999999999998,-26.290545000000034,0.965,0.035,0.938836,0.061164,0.955,0.975,0.025,0.051914,58,39,57,40,194,118.96513891220093,0.6,478.38,0.9249968644174088,0.0
2026-04-20T18:43:02.212361+00:00,2026-04-20T18:43:02.036951+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.926551,0.073449,0.965,0.985,0.015,0.072206,58,39,57,40,194,117.96304893493652,0.6,1646.74,-0.401156968059962,0.0
2026-04-20T18:43:02.908980+00:00,2026-04-20T18:43:02.135060+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.931487,0.068513,0.965,0.985,0.015,0.064277,58,39,57,40,194,117.86493992805481,0.6,1469.44,-0.09456663763066205,0.0
2026-04-20T18:43:03.527122+00:00,2026-04-20T18:43:03.030835+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.939809,0.060191,0.965,0.985,0.015,0.050767,58,39,57,40,194,116.96916508674622,0.6,1090.6399999999999,0.4170457184969224,0.0
2026-04-20T18:43:04.135621+00:00,2026-04-20T18:43:04.033923+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.940852,0.059148,0.965,0.985,0.015,0.054075,58,39,57,40,194,115.96607708930969,0.6,1194.98,0.5073222982811427,0.0
2026-04-20T18:43:04.738155+00:00,2026-04-20T18:43:04.034295+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.938939,0.061061,0.965,0.985,0.015,0.056976,58,39,57,40,194,115.96570491790771,0.6,1412.93,0.4084349543147926,0.0
2026-04-20T18:43:05.358284+00:00,2026-04-20T18:43:05.037367+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.941716,0.058284,0.965,0.985,0.015,0.052438,58,39,57,40,194,114.96263289451599,0.6,1290.1399999999999,0.5845412125815803,0.0
2026-04-20T18:43:06.086902+00:00,2026-04-20T18:43:06.040289+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.938903,0.061097,0.965,0.985,0.015,0.056886,58,39,57,40,194,113.9597110748291,0.6,1418.8,0.42111643642514807,0.0
2026-04-20T18:43:06.700011+00:00,2026-04-20T18:43:06.034502+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.940041,0.059959,0.965,0.985,0.015,0.054418,58,39,57,40,194,113.96549797058105,0.6,1867.1100000000001,0.5560939149691925,0.0
2026-04-20T18:43:07.322627+00:00,2026-04-20T18:43:07.043699+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.94298,0.05702,0.965,0.985,0.015,0.049358,58,39,57,40,194,112.95630097389221,0.6,1898.71,0.7635541740801337,0.0
2026-04-20T18:43:07.939609+00:00,2026-04-20T18:43:07.037366+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.625,-26.14054500000003,0.975,0.025,0.945803,0.054197,0.965,0.985,0.015,0.044724,58,39,57,40,194,112.96263408660889,0.6,1844.14,0.9444940646001951,0.0
2026-04-20T18:43:08.567542+00:00,2026-04-20T18:43:08.035768+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.775000000000002,-25.99054500000003,0.985,0.015,0.927349,0.072651,0.975,0.99,0.01,0.076765,58,39,57,40,194,111.96423196792603,0.6,9038.05,-0.924490343336474,0.0
2026-04-20T18:43:09.250131+00:00,2026-04-20T18:43:09.043660+00:00,btc-updown-5m-1776710400,0x51fe67fee386c4788c9f40975fd87ea782b9a24ffa51a2c860b5afcab95c3316,30.0,15.0,15.0,45.0,-55.76554500000003,29.775000000000002,-25.99054500000003,0.985,0.015,0.930936,0.069064,0.975,0.99,0.01,0.075858,58,39,57,40,194,110.95634007453918,0.6,10359.555,-0.6779366873346411,0.0
