ts_local,ts_server,slug,condition_id,inventory_yes,inventory_no,net_inventory,gross_inventory,cash,inventory_value,mark_to_market_pnl,yes_mid,no_mid,yes_fair_value,no_fair_value,yes_bid_quote,yes_ask_quote,no_bid_quote,no_ask_quote,fill_count_yes_buy,fill_count_yes_sell,fill_count_no_buy,fill_count_no_sell,total_fills,seconds_to_window_end,position_bias,crowd_activity,crowd_signal,realized_on_roll,action_name,policy_name,epsilon
2026-04-20T18:47:07.117019+00:00,2026-04-20T18:47:07.045576+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,25.0,-10.0,40.0,-25.482260000000004,21.35,-4.132260000000002,0.365,0.635,0.385357,0.614643,0.355,0.420581,0.625,0.645,12,9,12,7,40,172.95442390441895,-0.4,1574.31,0.673850766367488,0.0,lean_no,q_learning,0.10904927081251842
2026-04-20T18:47:07.835165+00:00,2026-04-20T18:47:07.047580+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,25.0,-10.0,40.0,-25.482260000000004,21.35,-4.132260000000002,0.365,0.635,0.398661,0.601339,0.355,0.419475,0.625,0.645,12,9,12,7,40,172.9524199962616,-0.4,1111.88,0.662766837237035,0.0,neutral,q_learning,0.10850402445845582
2026-04-20T18:47:08.469595+00:00,2026-04-20T18:47:08.044554+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,25.0,-10.0,40.0,-25.482260000000004,21.35,-4.132260000000002,0.365,0.635,0.395964,0.604036,0.355,0.414631,0.625,0.645,12,9,12,7,40,171.95544600486755,-0.4,1392.28,0.45722570141912616,0.0,neutral,q_learning,0.10796150433616354
2026-04-20T18:47:09.096130+00:00,2026-04-20T18:47:09.055214+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,25.0,-10.0,40.0,-25.482260000000004,21.35,-4.132260000000002,0.365,0.635,0.367677,0.632323,0.36,0.37,0.63,0.64,12,9,12,7,40,170.94478607177734,-0.4,1616.8,-0.40936116570830827,0.0,lean_no,q_learning,0.10742169681448273
2026-04-20T18:47:09.731514+00:00,2026-04-20T18:47:09.037699+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,25.0,-10.0,40.0,-25.482260000000004,21.35,-4.132260000000002,0.365,0.635,0.35953,0.64047,0.36,0.360743,0.639257,0.64,12,9,12,7,40,170.96230101585388,-0.4,1993.56,-0.9287907060735568,0.0,lean_no,q_learning,0.10688458833041031
2026-04-20T18:47:10.451363+00:00,2026-04-20T18:47:10.035835+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.298003,0.701997,0.315,0.335,0.665,0.763697,13,9,12,8,42,169.9641649723053,0.0,498.5,-0.7270984764272843,0.0,lean_no,q_learning,0.10635016538875826
2026-04-20T18:47:11.071656+00:00,2026-04-20T18:47:11.036684+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.299954,0.700046,0.315,0.335,0.665,0.705524,13,9,12,8,42,168.96331596374512,0.0,878.585,-0.608846637690504,0.0,lean_no,q_learning,0.10581841456181447
2026-04-20T18:47:11.699274+00:00,2026-04-20T18:47:11.041215+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.308448,0.691552,0.315,0.335,0.665,0.691388,13,9,12,8,42,168.95878505706787,0.0,741.3,-0.0940425613565645,0.0,lean_no,q_learning,0.1052893224890054
2026-04-20T18:47:12.459930+00:00,2026-04-20T18:47:12.117055+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.324685,0.675315,0.323085,0.33,0.67,0.676915,13,9,12,8,42,167.88294506072998,0.0,2162.93,0.8899825699398501,0.0,lean_no,q_learning,0.10476287587656037
2026-04-20T18:47:13.066975+00:00,2026-04-20T18:47:13.037076+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.324976,0.675024,0.323121,0.33,0.67,0.676589,13,9,12,8,42,166.96292400360107,0.0,1888.98,0.9076142727398834,0.0,lean_no,q_learning,0.10423906149717757
2026-04-20T18:47:13.687359+00:00,2026-04-20T18:47:13.042882+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.31331,0.68669,0.32,0.325966,0.674199,0.68,13,9,12,8,42,166.9571180343628,0.0,1169.8899999999999,0.20057958696780082,0.0,lean_no,q_learning,0.10371786618969168
2026-04-20T18:47:14.300460+00:00,2026-04-20T18:47:14.040582+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.325365,0.674635,0.324082,0.33,0.67,0.675935,13,9,12,8,42,165.95941805839539,0.0,1789.48,0.9312006082254773,0.0,lean_no,q_learning,0.10319927685874322
2026-04-20T18:47:14.922814+00:00,2026-04-20T18:47:14.045721+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.324869,0.675131,0.323411,0.33,0.67,0.676915,13,9,12,8,42,165.95427894592285,0.0,1351.5800000000002,0.9011725252501843,0.0,lean_no,q_learning,0.10268328047444951
2026-04-20T18:47:15.607029+00:00,2026-04-20T18:47:15.104231+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.29607,0.70393,0.315,0.335,0.665,0.7119,13,9,12,8,42,164.89576888084412,0.0,1238.435,-0.8442721424764983,0.0,lean_no,q_learning,0.10216986407207726
2026-04-20T18:47:16.248785+00:00,2026-04-20T18:47:16.042170+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.295985,0.704015,0.315,0.335,0.665,0.712017,13,9,12,8,42,163.95782995224,0.0,1203.7399999999998,-0.8494192064698507,0.0,lean_no,q_learning,0.10165901475171688
2026-04-20T18:47:16.878894+00:00,2026-04-20T18:47:16.042452+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.295219,0.704781,0.315,0.335,0.665,0.713242,13,9,12,8,42,163.9575479030609,0.0,1469.3999999999999,-0.8958214116872274,0.0,lean_no,q_learning,0.10115071967795829
2026-04-20T18:47:17.516444+00:00,2026-04-20T18:47:17.036766+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.312282,0.687718,0.315,0.335,0.674996,0.68,13,9,12,8,42,162.9632339477539,0.0,817.28,0.13830107893239277,0.0,lean_no,q_learning,0.10064496607956849
2026-04-20T18:47:18.225721+00:00,2026-04-20T18:47:18.100200+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.320384,0.679616,0.32,0.33,0.67,0.68,13,9,12,8,42,161.89980006217957,0.0,917.4,0.6293384581608171,0.0,lean_no,q_learning,0.10014174124917065
2026-04-20T18:47:18.847661+00:00,2026-04-20T18:47:18.043487+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.082260000000005,20.0,-4.082260000000005,0.325,0.675,0.314112,0.685888,0.32,0.327104,0.672896,0.68,13,9,12,8,42,161.95651292800903,0.0,752.29,0.24919911204455725,0.0,lean_no,q_learning,0.09964103254292479
2026-04-20T18:47:19.489389+00:00,2026-04-20T18:47:19.046276+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,15.0,10.0,40.0,-22.282260000000008,17.75,-4.532260000000008,0.275,0.725,0.251064,0.748936,0.265,0.285,0.715,0.816362,14,9,12,9,44,160.9537239074707,0.4,260.515,0.8870816383188421,0.0,lean_no,q_learning,0.09914282738021017
2026-04-20T18:47:20.352327+00:00,2026-04-20T18:47:20.038293+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.432260000000007,20.0,-4.4322600000000065,0.335,0.665,0.307908,0.692092,0.325,0.345,0.655,0.683371,14,10,13,9,46,159.96170711517334,0.0,344.56,-0.7328648952078335,0.0,lean_no,q_learning,0.09864711324330912
2026-04-20T18:47:20.965482+00:00,2026-04-20T18:47:20.041198+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.432260000000007,20.0,-4.4322600000000065,0.345,0.655,0.319191,0.680809,0.34,0.35,0.65,0.66,14,10,13,9,46,159.958801984787,0.0,1180.8500000000001,-0.6550863964455476,0.0,lean_no,q_learning,0.09815387767709258
2026-04-20T18:47:21.575912+00:00,2026-04-20T18:47:21.040562+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.432260000000007,20.0,-4.4322600000000065,0.345,0.655,0.322829,0.677171,0.34,0.343325,0.656209,0.66,14,10,13,9,46,158.95943808555603,0.0,1043.58,-0.4346269649048922,0.0,lean_no,q_learning,0.09766310828870711
2026-04-20T18:47:22.195210+00:00,2026-04-20T18:47:22.044221+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.432260000000007,20.0,-4.4322600000000065,0.345,0.655,0.347123,0.652877,0.346182,0.35,0.65,0.653745,14,10,13,9,46,157.95577907562256,0.0,735.77,1.0377416462511497,0.0,lean_no,q_learning,0.09717479274726358
2026-04-20T18:47:22.827281+00:00,2026-04-20T18:47:22.041656+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,20.0,0.0,40.0,-24.432260000000007,20.0,-4.4322600000000065,0.345,0.655,0.346307,0.653693,0.345691,0.35,0.65,0.654309,14,10,13,9,46,157.95834398269653,0.0,789.5500000000001,0.9883224621619909,0.0,lean_no,q_learning,0.09668891878352726
2026-04-20T18:47:23.506756+00:00,2026-04-20T18:47:23.043552+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,25.0,-10.0,40.0,-25.932260000000007,21.35,-4.582260000000005,0.365,0.635,0.380121,0.619879,0.355,0.411986,0.625,0.645,14,11,14,9,48,156.95644807815552,-0.4,855.9000000000001,0.3380067764925809,0.0,lean_no,q_learning,0.09620547418960962
2026-04-20T18:47:24.139948+00:00,2026-04-20T18:47:24.045946+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,25.0,-10.0,40.0,-25.932260000000007,21.35,-4.582260000000005,0.365,0.635,0.420471,0.579529,0.355,0.429228,0.625,0.645,14,11,14,9,48,155.95405411720276,-0.4,1351.73,0.9256360367824935,0.0,lean_yes,q_learning,0.09572444681866157
2026-04-20T18:47:24.767846+00:00,2026-04-20T18:47:24.046218+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,30.0,-15.0,45.0,-29.057260000000007,23.625,-5.4322600000000065,0.415,0.58,0.429527,0.565473,0.405,0.504768,0.57,0.59,14,11,15,9,49,155.953782081604,-0.6,73.83,-0.3641353023008307,0.0,lean_no,q_learning,0.09524582458456826
2026-04-20T18:47:25.387801+00:00,2026-04-20T18:47:25.042840+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,30.0,-15.0,45.0,-29.057260000000007,23.55,-5.507260000000006,0.42,0.575,0.454947,0.540053,0.41,0.535696,0.565,0.585,14,11,15,9,49,154.95715999603271,-0.6,1244.9,0.7413733184799669,0.0,lean_no,q_learning,0.09476959546164541
2026-04-20T18:47:26.123587+00:00,2026-04-20T18:47:26.133761+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,30.0,-15.0,45.0,-29.057260000000007,23.625,-5.4322600000000065,0.425,0.575,0.457012,0.542988,0.415,0.468291,0.565,0.585,14,11,15,9,49,153.86623907089233,-0.6,1061.04,0.5763105457656519,0.0,lean_no,q_learning,0.09429574748433718
2026-04-20T18:47:26.903038+00:00,2026-04-20T18:47:26.036281+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,15.0,30.0,-15.0,45.0,-29.057260000000007,23.625,-5.4322600000000065,0.425,0.575,0.473714,0.526286,0.415,0.493137,0.565,0.585,14,11,15,9,49,153.9637188911438,-0.6,1067.895,0.747265874228704,0.0,neutral,q_learning,0.09382426874691549
2026-04-20T18:47:27.535622+00:00,2026-04-20T18:47:27.042943+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,25.0,-5.0,45.0,-28.207260000000005,23.075,-5.132260000000006,0.385,0.615,0.390691,0.609309,0.375,0.395,0.605,0.650659,15,11,15,10,51,152.95705699920654,-0.2,328.76,0.5208662854361845,0.0,lean_no,q_learning,0.09335514740318092
2026-04-20T18:47:28.238272+00:00,2026-04-20T18:47:28.050405+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,25.0,0.0,50.0,-30.082260000000005,25.0,-5.082260000000005,0.365,0.635,0.358443,0.641557,0.355,0.375,0.625,0.66187,16,11,15,10,52,151.94959497451782,0.0,2086.18,0.5116885604291133,0.0,lean_no,q_learning,0.09288837166616501
2026-04-20T18:47:28.882890+00:00,2026-04-20T18:47:28.051452+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,30.0,-10.0,50.0,-31.332260000000005,25.95,-5.382260000000006,0.375,0.615,0.40096,0.58904,0.386341,0.39,0.61,0.62,16,12,16,10,54,151.948548078537,-0.4,1082.03,0.9574845252210445,0.0,lean_no,q_learning,0.09242392980783419
2026-04-20T18:47:29.528858+00:00,2026-04-20T18:47:29.042089+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,30.0,-10.0,50.0,-31.332260000000005,26.15,-5.1822600000000065,0.385,0.615,0.409993,0.590007,0.375,0.417392,0.605,0.625,16,12,16,10,54,150.95791101455688,-0.4,1754.065,0.8458961588847904,0.0,lean_no,q_learning,0.09196181015879502
2026-04-20T18:47:30.373888+00:00,2026-04-20T18:47:30.049831+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,30.0,-10.0,50.0,-31.332260000000005,26.15,-5.1822600000000065,0.385,0.615,0.423481,0.576519,0.375,0.431936,0.605,0.625,16,12,16,10,54,149.9501690864563,-0.4,1480.31,0.8467075018961848,0.0,neutral,q_learning,0.09150200110800105
2026-04-20T18:47:31.019091+00:00,2026-04-20T18:47:31.040633+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,30.0,-10.0,50.0,-31.332260000000005,26.15,-5.1822600000000065,0.385,0.615,0.419834,0.580166,0.375,0.429355,0.605,0.625,16,12,16,10,54,148.95936703681946,-0.4,1703.6399999999999,0.8080003508611737,0.0,aggressive,q_learning,0.09104449110246104
2026-04-20T18:47:31.652341+00:00,2026-04-20T18:47:31.044068+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,30.0,-10.0,50.0,-31.332260000000005,26.15,-5.1822600000000065,0.385,0.615,0.43231,0.56769,0.375,0.438676,0.605,0.625,16,12,16,10,54,148.95593190193176,-0.4,1417.45,0.9269326461585679,0.0,defensive,q_learning,0.09058926864694875
2026-04-20T18:47:32.543001+00:00,2026-04-20T18:47:32.046218+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,30.0,-10.0,50.0,-31.332260000000005,26.15,-5.1822600000000065,0.385,0.615,0.403503,0.596497,0.375,0.40811,0.605,0.625,16,12,16,10,54,147.953782081604,-0.4,1422.96,0.4636154745733444,0.0,lean_no,q_learning,0.090136322303714
2026-04-20T18:47:33.142191+00:00,2026-04-20T18:47:33.031113+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,25.0,0.0,50.0,-30.082260000000005,25.0,-5.082260000000005,0.355,0.645,0.350401,0.649599,0.345,0.365,0.635,0.681757,17,12,16,11,56,146.96888709068298,0.0,297.62,0.6303339829312546,0.0,lean_no,q_learning,0.08968564069219544
2026-04-20T18:47:33.761521+00:00,2026-04-20T18:47:33.035435+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,25.0,0.0,50.0,-30.082260000000005,25.0,-5.082260000000005,0.355,0.645,0.330698,0.669302,0.345,0.365,0.635,0.713401,17,12,16,11,56,146.96456503868103,0.0,651.53,-0.5637652909305788,0.0,lean_no,q_learning,0.08923721248873447
2026-04-20T18:47:34.372804+00:00,2026-04-20T18:47:34.034779+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,25.0,0.0,50.0,-30.082260000000005,25.0,-5.082260000000005,0.355,0.645,0.332956,0.667044,0.345,0.365,0.635,0.670732,17,12,16,11,56,145.96522092819214,0.0,750.38,-0.42693325130308335,0.0,lean_no,q_learning,0.08879102642629079
2026-04-20T18:47:35.063361+00:00,2026-04-20T18:47:35.033848+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,25.0,0.0,50.0,-30.082260000000005,25.0,-5.082260000000005,0.345,0.655,0.332039,0.667961,0.335,0.355,0.645,0.680344,17,12,16,11,56,144.96615195274353,0.0,1118.2,0.12356164285184587,0.0,lean_no,q_learning,0.08834707129415934
2026-04-20T18:47:35.671702+00:00,2026-04-20T18:47:35.033961+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,25.0,0.0,50.0,-30.082260000000005,25.0,-5.082260000000005,0.345,0.655,0.332946,0.667054,0.335,0.355,0.645,0.678731,17,12,16,11,56,144.96603894233704,0.0,1062.52,0.17856000490472484,0.0,lean_no,q_learning,0.08790533593768854
2026-04-20T18:47:36.481736+00:00,2026-04-20T18:47:36.222390+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,25.0,0.0,50.0,-30.082260000000005,25.0,-5.082260000000005,0.345,0.655,0.334882,0.665118,0.34,0.348352,0.651592,0.66,17,12,16,11,56,143.77761006355286,0.0,875.47,0.29586416819594263,0.0,lean_no,q_learning,0.0874658092580001
2026-04-20T18:47:37.189577+00:00,2026-04-20T18:47:37.033656+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,25.0,0.0,50.0,-30.082260000000005,25.0,-5.082260000000005,0.345,0.655,0.343691,0.656309,0.34138,0.35,0.65,0.658668,17,12,16,11,56,142.9663441181183,0.0,1584.4099999999999,0.8297592962589951,0.0,lean_no,q_learning,0.0870284802117101
2026-04-20T18:47:37.809251+00:00,2026-04-20T18:47:37.043301+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,30.0,-10.0,50.0,-31.582260000000005,26.450000000000003,-5.132260000000002,0.355,0.645,0.381722,0.618278,0.345,0.405517,0.635,0.655,17,13,17,11,58,142.95669889450073,-0.4,800.64,0.9862602117986414,0.0,lean_no,q_learning,0.08659333781065155
2026-04-20T18:47:38.430629+00:00,2026-04-20T18:47:38.034990+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,20.0,25.0,-5.0,45.0,-28.307260000000007,23.525,-4.782260000000008,0.345,0.665,0.347176,0.662824,0.33,0.348755,0.66,0.67,17,13,17,12,59,141.96500992774963,-0.2,487.205,0.2793319319036879,0.0,lean_no,q_learning,0.0861603711215983
2026-04-20T18:47:39.053595+00:00,2026-04-20T18:47:39.039361+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,20.0,5.0,45.0,-26.607260000000004,21.625,-4.982260000000004,0.325,0.675,0.28034,0.71966,0.315,0.335,0.665,0.757836,18,13,17,13,61,140.96063899993896,0.2,1088.37,-1.0114461305207816,0.0,lean_no,q_learning,0.0857295692659903
2026-04-20T18:47:39.780544+00:00,2026-04-20T18:47:39.041530+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,30.0,20.0,10.0,50.0,-28.182260000000003,22.849999999999998,-5.332260000000005,0.285,0.715,0.234679,0.765321,0.275,0.295,0.705,0.857936,19,13,17,13,62,140.95847010612488,0.4,542.225,-0.6091668401829116,0.0,lean_no,q_learning,0.08530092141966035
2026-04-20T18:47:40.418002+00:00,2026-04-20T18:47:40.050147+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,30.0,20.0,10.0,50.0,-28.182260000000003,22.849999999999998,-5.332260000000005,0.285,0.715,0.228087,0.771913,0.275,0.295,0.705,0.780836,19,13,17,13,62,139.9498529434204,0.4,1477.005,-0.9345842158919307,0.0,lean_no,q_learning,0.08487441681256205
2026-04-20T18:47:41.137069+00:00,2026-04-20T18:47:41.031965+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,30.0,20.0,10.0,50.0,-28.182260000000003,22.75,-5.432260000000003,0.275,0.725,0.223943,0.776057,0.265,0.285,0.715,0.799235,19,13,17,13,62,138.96803498268127,0.4,193.9,-0.6716226641017303,0.0,lean_no,q_learning,0.08445004472849925
2026-04-20T18:47:41.847181+00:00,2026-04-20T18:47:41.050902+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,30.0,20.0,10.0,50.0,-28.182260000000003,22.75,-5.432260000000003,0.275,0.725,0.219934,0.780066,0.265,0.285,0.715,0.805719,19,13,17,13,62,138.94909811019897,0.4,1005.45,-0.8536676038367148,0.0,lean_no,q_learning,0.08402779450485676
2026-04-20T18:47:42.458289+00:00,2026-04-20T18:47:42.046630+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,30.0,20.0,10.0,50.0,-28.182260000000003,22.75,-5.432260000000003,0.275,0.725,0.219077,0.780923,0.265,0.285,0.715,0.789801,19,13,17,13,62,137.95337009429932,0.4,960.41,-0.9048063851519359,0.0,lean_no,q_learning,0.08360765553233247
2026-04-20T18:47:43.290390+00:00,2026-04-20T18:47:43.039630+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,30.0,20.0,10.0,50.0,-28.182260000000003,22.75,-5.432260000000003,0.275,0.725,0.243127,0.756873,0.265,0.285,0.715,0.751073,19,13,17,13,62,136.96037006378174,0.4,602.76,0.5300285354038092,0.0,lean_no,q_learning,0.0831896172546708
2026-04-20T18:47:43.988302+00:00,2026-04-20T18:47:43.045121+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,25.0,0.0,50.0,-30.33226,25.0,-5.3322600000000016,0.325,0.675,0.313999,0.686001,0.315,0.406586,0.665,0.685,19,14,18,13,64,136.95487904548645,0.0,1504.17,0.2423363910548913,0.0,lean_no,q_learning,0.08277366916839746
2026-04-20T18:47:44.658512+00:00,2026-04-20T18:47:44.035032+00:00,btc-updown-5m-1776710700,0x04a0cf62bb8f2f61e2d01aaa7c6ea141f3ef0a5e28e8e69340b890fff5abcdbf,25.0,30.0,-5.0,55.0,-33.65726,28.225,-5.432259999999999,0.355,0.645,0.34283,0.65717,0.345,0.481267,0.635,0.655,19,14,19,13,65,135.9649679660797,-0.2,67.42,-0.5866718220544502,0.0,lean_no,q_learning,0.08235980082255547
