ts_local,ts_server,slug,condition_id,inventory_yes,inventory_no,net_inventory,gross_inventory,cash,inventory_value,mark_to_market_pnl,yes_mid,no_mid,yes_fair_value,no_fair_value,yes_bid_quote,yes_ask_quote,no_bid_quote,no_ask_quote,fill_count_yes_buy,fill_count_yes_sell,fill_count_no_buy,fill_count_no_sell,total_fills,seconds_to_window_end,position_bias,crowd_activity,crowd_signal,realized_on_roll,action_name,policy_name,epsilon,state_slug,state_condition_id,state_yes_mid,state_no_mid,state_yes_spread,state_no_spread,state_yes_imbalance,state_no_imbalance,state_yes_mid_return_1s,state_no_mid_return_1s,state_seconds_to_window_end,state_net_inventory,state_gross_inventory,state_position_bias,state_crowd_signal,state_crowd_activity,state_mark_to_market_pnl,state_fill_count,state_key,action_index
2026-04-20T19:20:50.949968+00:00,2026-04-20T19:20:50.119217+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,20.0,-10.0,30.0,-88.41122499999999,15.15,-73.26122499999998,0.485,0.515,0.512602,0.487398,0.475,0.529583,0.505,0.525,174,102,154,93,523,249.8807830810547,-0.4,667.9,0.6454559065728404,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.485,0.515,0.01,0.01,0.6454559065728404,-0.6454559065728404,0.021052631578947434,-0.01904761904761909,249.8807830810547,-10.0,30.0,-0.4,0.6454559065728404,667.9,-73.26122499999998,523,9|0|1|-2|0|1|1,1
2026-04-20T19:20:51.629660+00:00,2026-04-20T19:20:51.038204+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,20.0,-10.0,30.0,-88.41122499999999,15.15,-73.26122499999998,0.485,0.515,0.514405,0.485595,0.475,0.532548,0.505,0.525,174,102,154,93,523,248.96179604530334,-0.4,699.62,0.7595532454997511,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.485,0.515,0.01,0.01,0.7617327484877153,-0.7630911319517687,0.021052631578947434,-0.01904761904761909,248.96179604530334,-10.0,30.0,-0.4,0.7595532454997511,699.62,-73.26122499999998,523,9|0|2|-2|0|1|1,1
2026-04-20T19:20:52.312672+00:00,2026-04-20T19:20:52.042331+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,20.0,-10.0,30.0,-88.41122499999999,15.15,-73.26122499999998,0.485,0.515,0.500603,0.499397,0.475,0.507627,0.505,0.525,174,102,154,93,523,247.9576690196991,-0.4,824.62,0.7523465353738692,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.485,0.515,0.01,0.01,0.7523465353738692,-0.7523465353738692,0.0,0.0,247.9576690196991,-10.0,30.0,-0.4,0.7523465353738692,824.62,-73.26122499999998,523,9|0|2|-2|0|0|1,0
2026-04-20T19:20:53.057936+00:00,2026-04-20T19:20:53.101980+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,20.0,-10.0,30.0,-88.41122499999999,15.15,-73.26122499999998,0.485,0.515,0.515133,0.484867,0.475,0.523868,0.505,0.525,174,102,154,93,523,246.898020029068,-0.4,727.11,0.7969836370754977,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.485,0.515,0.01,0.01,0.873545045248528,-0.8937110022655073,0.0,0.0,246.898020029068,-10.0,30.0,-0.4,0.7969836370754977,727.11,-73.26122499999998,523,9|0|2|-2|0|0|1,1
2026-04-20T19:20:53.763027+00:00,2026-04-20T19:20:53.037294+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,20.0,-10.0,30.0,-88.41122499999999,15.05,-73.36122499999999,0.495,0.505,0.511106,0.488894,0.485,0.519852,0.495,0.515,174,102,154,93,523,246.96270608901978,-0.4,1006.95,-0.15421279791913856,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.495,0.505,0.01,0.01,-0.1562881193608549,0.1223445374039826,0.020618556701030855,-0.01941747572815533,246.96270608901978,-10.0,30.0,-0.4,-0.15421279791913856,1006.95,-73.36122499999999,523,9|0|0|-2|0|1|1,1
2026-04-20T19:20:54.471975+00:00,2026-04-20T19:20:54.047113+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,20.0,-10.0,30.0,-88.41122499999999,15.05,-73.36122499999999,0.495,0.505,0.523423,0.476577,0.485,0.519677,0.495,0.515,174,102,154,93,523,245.95288705825806,-0.4,959.9,-0.30451766185566187,0.0,lean_yes,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.495,0.505,0.01,0.01,-0.324692118226601,0.31455468584726043,0.0,0.0,245.95288705825806,-10.0,30.0,-0.4,-0.30451766185566187,959.9,-73.36122499999999,523,9|0|-1|-2|0|0|1,2
2026-04-20T19:20:55.270476+00:00,2026-04-20T19:20:55.038664+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,17.2,-73.68622499999998,0.52,0.48,0.542241,0.457759,0.51,0.57009,0.47,0.49,174,102,155,93,524,244.96133589744568,-0.6,152.49,0.6384938818019394,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.52,0.48,0.02,0.02,0.3096411386167314,-0.7050343422145067,0.05050505050505061,-0.04950495049504955,244.96133589744568,-15.0,35.0,-0.6,0.6384938818019394,152.49,-73.68622499999998,524,10|0|1|-2|0|1|0,0
2026-04-20T19:20:55.970034+00:00,2026-04-20T19:20:55.041377+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,17.125,-73.76122499999998,0.525,0.475,0.567038,0.432962,0.515,0.607326,0.465,0.485,174,102,155,93,524,244.95862293243408,-0.6,859.49,0.9596250965289546,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.525,0.475,0.01,0.01,0.998547197907965,-0.9986561999574463,0.06060606060606055,-0.05940594059405946,244.95862293243408,-15.0,35.0,-0.6,0.9596250965289546,859.49,-73.76122499999998,524,10|0|2|-2|0|1|1,1
2026-04-20T19:20:56.795910+00:00,2026-04-20T19:20:56.033001+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.557793,0.442207,0.525,0.603637,0.455,0.475,174,102,155,93,524,243.96699905395508,-0.6,880.48,0.6072042914232821,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.5939276830135038,-0.5750511342506507,0.08080808080808088,-0.07920792079207917,243.96699905395508,-15.0,35.0,-0.6,0.6072042914232821,880.48,-73.91122499999997,524,10|0|1|-2|0|1|1,0
2026-04-20T19:20:57.438792+00:00,2026-04-20T19:20:57.042263+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.567927,0.432073,0.525,0.575764,0.455,0.475,174,102,155,93,524,242.95773696899414,-0.6,755.08,0.6235779573122977,0.0,aggressive,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.6337406470366581,-0.64519997914168,0.0,0.0,242.95773696899414,-15.0,35.0,-0.6,0.6235779573122977,755.08,-73.91122499999997,524,10|0|1|-2|0|0|1,3
2026-04-20T19:20:58.134911+00:00,2026-04-20T19:20:58.041773+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.581238,0.418762,0.525,0.584605,0.455,0.475,174,102,155,93,524,241.9582269191742,-0.6,758.73,0.6429464977901531,0.0,defensive,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.636688722707281,-0.6294343942600801,0.0,0.0,241.9582269191742,-15.0,35.0,-0.6,0.6429464977901531,758.73,-73.91122499999997,524,10|0|1|-2|0|0|1,4
2026-04-20T19:20:58.883599+00:00,2026-04-20T19:20:58.037308+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.571072,0.428928,0.525,0.580509,0.455,0.475,174,102,155,93,524,241.9626920223236,-0.6,875.69,0.7936484372323539,0.0,aggressive,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.7936484372323539,-0.7936484372323539,0.0,0.0,241.9626920223236,-15.0,35.0,-0.6,0.7936484372323539,875.69,-73.91122499999997,524,10|0|2|-2|0|0|1,3
2026-04-20T19:20:59.574413+00:00,2026-04-20T19:20:59.043292+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.583646,0.416354,0.525,0.590175,0.455,0.475,174,102,155,93,524,240.95670795440674,-0.6,703.5749999999999,0.8183016826995043,0.0,defensive,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.9529740911052578,-0.7734704426126935,0.0,0.0,240.95670795440674,-15.0,35.0,-0.6,0.8183016826995043,703.5749999999999,-73.91122499999997,524,10|0|2|-2|0|0|1,4
2026-04-20T19:21:00.265004+00:00,2026-04-20T19:21:00.047995+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.569972,0.430028,0.525,0.578745,0.455,0.475,174,102,155,93,524,239.95200490951538,-0.6,760.1899999999999,0.7273576342756416,0.0,aggressive,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.7273576342756416,-0.7273576342756416,0.0,0.0,239.95200490951538,-15.0,35.0,-0.6,0.7273576342756416,760.1899999999999,-73.91122499999997,524,10|0|1|-2|0|0|1,3
2026-04-20T19:21:01.023164+00:00,2026-04-20T19:21:01.037171+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.563537,0.436463,0.525,0.572505,0.455,0.475,174,102,155,93,524,238.9628291130066,-0.6,682.35,0.9399107011252802,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.9468517014837233,-0.9476249363497491,0.0,0.0,238.9628291130066,-15.0,35.0,-0.6,0.9399107011252802,682.35,-73.91122499999997,524,10|0|2|-2|0|0|1,0
2026-04-20T19:21:01.724150+00:00,2026-04-20T19:21:01.054541+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.572781,0.427219,0.525,0.583291,0.455,0.475,174,102,155,93,524,238.94545888900757,-0.6,720.4399999999999,0.8878533512553235,0.0,aggressive,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.9010057187931375,-0.9038498371959395,0.0,0.0,238.94545888900757,-15.0,35.0,-0.6,0.8878533512553235,720.4399999999999,-73.91122499999997,524,10|0|2|-2|0|0|1,3
2026-04-20T19:21:02.501499+00:00,2026-04-20T19:21:02.124813+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.560172,0.439828,0.525,0.55816,0.455,0.475,174,102,155,93,524,237.87518692016602,-0.6,557.5899999999999,-0.18662593264343055,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,-0.2011955380810902,0.18819721925907174,0.0,0.0,237.87518692016602,-15.0,35.0,-0.6,-0.18662593264343055,557.5899999999999,-73.91122499999997,524,10|0|0|-2|0|0|1,1
2026-04-20T19:21:03.190505+00:00,2026-04-20T19:21:03.051357+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.579147,0.420853,0.525,0.57934,0.455,0.475,174,102,155,93,524,236.94864296913147,-0.6,542.1800000000001,0.0667383261694202,0.0,lean_yes,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.06935012709131605,-0.11945870275314978,0.0,0.0,236.94864296913147,-15.0,35.0,-0.6,0.0667383261694202,542.1800000000001,-73.91122499999997,524,10|0|0|-2|0|0|1,2
2026-04-20T19:21:03.887008+00:00,2026-04-20T19:21:03.047522+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,10.0,25.0,-15.0,35.0,-90.88622499999998,16.975,-73.91122499999997,0.535,0.465,0.579821,0.420179,0.525,0.582021,0.455,0.475,174,102,155,93,524,236.95247793197632,-0.6,586.44,0.5095727174522527,0.0,defensive,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.535,0.465,0.01,0.01,0.5199499078164678,-0.5384152256079204,0.0,0.0,236.95247793197632,-15.0,35.0,-0.6,0.5095727174522527,586.44,-73.91122499999997,524,10|0|1|-2|0|0|1,4
2026-04-20T19:21:04.646219+00:00,2026-04-20T19:21:04.042965+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,20.0,-5.0,35.0,-91.13622499999998,17.65,-73.48622499999999,0.49,0.515,0.491266,0.513734,0.48,0.5,0.505,0.551475,175,102,155,94,526,235.95703506469727,-0.2,145.58,0.4281873071964971,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.49,0.515,0.01,0.02,0.8326919859461268,-0.3814240764479665,-0.0841121495327104,0.10752688172043001,235.95703506469727,-5.0,35.0,-0.2,0.4281873071964971,145.58,-73.48622499999999,526,9|0|1|-1|0|-1|0,0
2026-04-20T19:21:05.319151+00:00,2026-04-20T19:21:05.041843+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,20.0,-5.0,35.0,-91.13622499999998,17.575,-73.56122499999998,0.485,0.515,0.480537,0.519463,0.475,0.495,0.505,0.575718,175,102,155,94,526,234.95815706253052,-0.2,995.72,-0.9391704432964572,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.485,0.515,0.01,0.01,-0.9538882066315415,0.952573035081286,-0.09345794392523377,0.10752688172043001,234.95815706253052,-5.0,35.0,-0.2,-0.9391704432964572,995.72,-73.56122499999998,526,9|0|-2|-1|0|-1|1,1
2026-04-20T19:21:05.998020+00:00,2026-04-20T19:21:05.040925+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,20.0,-5.0,35.0,-91.13622499999998,17.625,-73.51122499999998,0.475,0.525,0.467725,0.532275,0.465,0.485,0.515,0.588951,175,102,155,94,526,234.95907497406006,-0.2,818.24,-0.1101632772780602,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.475,0.525,0.01,0.01,-0.1101632772780602,0.1101632772780602,-0.1121495327102805,0.12903225806451601,234.95907497406006,-5.0,35.0,-0.2,-0.1101632772780602,818.24,-73.51122499999998,526,9|0|0|-1|0|-1|1,0
2026-04-20T19:21:06.755238+00:00,2026-04-20T19:21:06.041836+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,20.0,-5.0,35.0,-91.13622499999998,17.625,-73.51122499999998,0.475,0.525,0.489859,0.510141,0.478407,0.48,0.52,0.521593,175,102,155,94,526,233.9581639766693,-0.2,560.05,0.15478975091509686,0.0,defensive,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.475,0.525,0.01,0.01,0.15478975091509686,-0.15478975091509686,0.0,0.0,233.9581639766693,-5.0,35.0,-0.2,0.15478975091509686,560.05,-73.51122499999998,526,9|0|0|-1|0|0|1,4
2026-04-20T19:21:07.434373+00:00,2026-04-20T19:21:07.047987+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,20.0,-5.0,35.0,-91.13622499999998,17.625,-73.51122499999998,0.475,0.525,0.488703,0.511297,0.476534,0.48,0.52,0.523642,175,102,155,94,526,232.95201301574707,-0.2,549.01,0.06617297984243269,0.0,defensive,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.475,0.525,0.01,0.01,0.08317569925253891,-0.06556340445520399,0.0,0.0,232.95201301574707,-5.0,35.0,-0.2,0.06617297984243269,549.01,-73.51122499999998,526,9|0|0|-1|0|0|1,4
2026-04-20T19:21:08.110812+00:00,2026-04-20T19:21:08.042428+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,20.0,-5.0,35.0,-91.13622499999998,17.625,-73.51122499999998,0.475,0.525,0.491633,0.508367,0.475864,0.48,0.52,0.523829,175,102,155,94,526,231.9575719833374,-0.2,622.13,-0.4802074436964424,0.0,lean_yes,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.475,0.525,0.01,0.01,-0.526861275189751,0.496241474868493,0.0,0.0,231.9575719833374,-5.0,35.0,-0.2,-0.4802074436964424,622.13,-73.51122499999998,526,9|0|-1|-1|0|0|1,2
2026-04-20T19:21:08.821925+00:00,2026-04-20T19:21:08.042706+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,20.0,-5.0,35.0,-91.13622499999998,17.625,-73.51122499999998,0.475,0.525,0.487212,0.512788,0.47,0.48,0.52,0.53,175,102,155,94,526,231.95729398727417,-0.2,778.09,-0.7525132468608721,0.0,lean_yes,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.475,0.525,0.01,0.01,-0.7379500448582091,0.7439428781969025,0.0,0.0,231.95729398727417,-5.0,35.0,-0.2,-0.7525132468608721,778.09,-73.51122499999998,526,9|0|-2|-1|0|0|1,2
2026-04-20T19:21:09.478038+00:00,2026-04-20T19:21:09.039265+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,20.0,15.0,5.0,35.0,-90.83622499999997,17.325000000000003,-73.51122499999997,0.465,0.535,0.427974,0.572026,0.455,0.475,0.525,0.589557,176,102,155,95,528,230.96073508262634,0.2,720.85,-0.750905061205703,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.465,0.535,0.01,0.01,-0.7500381758867218,0.7503846953628613,-0.021052631578947323,0.01904761904761898,230.96073508262634,5.0,35.0,0.2,-0.750905061205703,720.85,-73.51122499999997,528,9|0|-2|1|0|-1|1,0
2026-04-20T19:21:10.174809+00:00,2026-04-20T19:21:10.052270+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,25.0,15.0,10.0,40.0,-93.11122499999998,19.35,-73.76122499999997,0.435,0.565,0.406511,0.593489,0.425,0.445,0.555,0.631915,177,102,155,95,529,229.9477300643921,0.4,910.1949999999999,-0.5979533396363347,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.435,0.565,0.01,0.01,-0.5808030911765351,0.6168284931988871,-0.06451612903225812,0.05607476635513997,229.9477300643921,10.0,40.0,0.4,-0.5979533396363347,910.1949999999999,-73.76122499999997,529,8|0|-1|2|0|-1|1,1
2026-04-20T19:21:10.906936+00:00,2026-04-20T19:21:10.047058+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,25.0,15.0,10.0,40.0,-93.11122499999998,19.25,-73.86122499999998,0.425,0.575,0.375596,0.624404,0.415,0.435,0.565,0.676182,177,102,155,95,529,229.95294189453125,0.4,895.4200000000001,-0.9029034552915207,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.425,0.575,0.01,0.01,-0.9304239890246292,0.9267554618188486,-0.08602150537634412,0.0747663551401867,229.95294189453125,10.0,40.0,0.4,-0.9029034552915207,895.4200000000001,-73.86122499999998,529,8|0|-2|2|0|-1|1,0
2026-04-20T19:21:11.595906+00:00,2026-04-20T19:21:11.039187+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,25.0,15.0,10.0,40.0,-93.11122499999998,19.15,-73.96122499999998,0.415,0.585,0.391789,0.608211,0.405,0.425,0.575,0.66444,177,102,155,95,529,228.9608130455017,0.4,857.78,-0.24478141008538506,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.415,0.585,0.01,0.01,-0.25700988677672554,0.24654253445725424,-0.10752688172043023,0.09345794392523343,228.9608130455017,10.0,40.0,0.4,-0.24478141008538506,857.78,-73.96122499999998,529,8|0|0|2|0|-1|1,1
2026-04-20T19:21:12.275417+00:00,2026-04-20T19:21:12.040590+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,25.0,15.0,10.0,40.0,-93.11122499999998,19.15,-73.96122499999998,0.415,0.585,0.394032,0.605968,0.41,0.412822,0.587225,0.59,177,102,155,95,529,227.9594099521637,0.4,1096.24,0.8403309676559432,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.415,0.585,0.01,0.01,0.8290198336992909,-0.8242758314527765,0.0,0.0,227.9594099521637,10.0,40.0,0.4,0.8403309676559432,1096.24,-73.96122499999998,529,8|0|2|2|0|0|1,0
2026-04-20T19:21:13.046059+00:00,2026-04-20T19:21:13.047001+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,20.0,20.0,0.0,40.0,-93.98323999999998,20.0,-73.98323999999998,0.435,0.565,0.418928,0.581072,0.431883,0.44,0.56,0.566609,177,103,156,95,531,226.95299911499023,0.0,315.53000000000003,-0.06498260830127817,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.435,0.565,0.01,0.01,-0.06412323738292114,-0.0866633293088724,0.048192771084337505,-0.03418803418803418,226.95299911499023,0.0,40.0,0.0,-0.06498260830127817,315.53000000000003,-73.98323999999998,531,8|0|0|0|0|1|0,0
2026-04-20T19:21:13.743892+00:00,2026-04-20T19:21:13.046375+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,25.0,-10.0,40.0,-94.58323999999998,20.55,-74.03323999999998,0.445,0.555,0.476656,0.523344,0.435,0.520844,0.545,0.565,177,104,157,95,533,226.95362496376038,-0.4,766.28,0.8042490995458579,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.445,0.555,0.01,0.01,0.8042490995458579,-0.8042490995458579,0.07228915662650603,-0.0512820512820511,226.95362496376038,-10.0,40.0,-0.4,0.8042490995458579,766.28,-74.03323999999998,533,8|0|2|-2|0|1|1,1
2026-04-20T19:21:14.515001+00:00,2026-04-20T19:21:14.117094+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,25.0,-10.0,40.0,-94.58323999999998,20.55,-74.03323999999998,0.445,0.555,0.463083,0.536917,0.435,0.47083,0.545,0.565,177,104,157,95,533,225.882905960083,-0.4,799.975,0.8111796784636641,0.0,lean_no,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.445,0.555,0.01,0.01,0.824641659042391,-0.8302562147135881,0.0,0.0,225.882905960083,-10.0,40.0,-0.4,0.8111796784636641,799.975,-74.03323999999998,533,8|0|2|-2|0|0|1,0
2026-04-20T19:21:15.236475+00:00,2026-04-20T19:21:15.052378+00:00,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,15.0,25.0,-10.0,40.0,-94.58323999999998,20.55,-74.03323999999998,0.445,0.555,0.479585,0.520415,0.435,0.489166,0.545,0.565,177,104,157,95,533,224.94762206077576,-0.4,982.22,0.9765676510642612,0.0,neutral,q_learning,0.03,btc-updown-5m-1776712800,0x078f815a69a9c8dbc368743845bdc703e2591cb0efd25d501be003f30365609d,0.445,0.555,0.01,0.01,0.9580511775633727,-0.9563962542306015,0.0,0.0,224.94762206077576,-10.0,40.0,-0.4,0.9765676510642612,982.22,-74.03323999999998,533,8|0|2|-2|0|0|1,1
